[20584, 471859945544]
[358810345616, 471859945544]
[358810353704, 471859945544]
[358810358000, 471859945544]
[358810374152, 471859945544]
[358810403056, 471859945544]
[358810431728, 471859945544]
[358810525736, 471859945544]
[358810525936, 471859945544]
[358810636528, 471859945544]
[358810665000, 471859945544]
[358810685664, 471859945544]
[358810693872, 471859945544]
[358810718432, 471859945544]
[358810804464, 471859945544]
[358810808560, 471859945544]
[358811353128, 471859945544]
[358811373608, 471859945544]
[358811697376, 471859945544]
[358811729960, 471859945544]
[358811754536, 471859945544]
[358812020776, 471859945544]
[358812049632, 471859945544]
[358812061736, 471859945544]
[363724812528, 471859945544]
[363724820608, 471859945544]
[363724853472, 471859945544]
[363724914808, 471859945544]
[363724935296, 471859945544]
[363724939392, 471859945544]
[363724984568, 471859945544]
[363725021184, 471859945544]
[363725029624, 471859945544]
[363725115640, 471859945544]
[363725156592, 471859945544]
[363725172896, 471859945544]
[363725189120, 471859945544]
[363725209720, 471859945544]
[363725279472, 471859945544]
[363725291640, 471859945544]
[363725299840, 471859945544]
[363725320200, 471859945544]
[363725340800, 471859945544]
[363725353088, 471859945544]
[363725357280, 471859945544]
[363725385728, 471859945544]
[363725385968, 471859945544]
[363725389832, 471859945544]
[363725402336, 471859945544]
[363725410424, 471859945544]
[363725479976, 471859945544]
[363725480080, 471859945544]
[363725688992, 471859945544]
[363725701280, 471859945544]
[363725721624, 471859945544]
[363725729920, 471859945544]
[363725738112, 471859945544]
[363725934616, 471859945544]
[363725971680, 471859945544]
[363726078176, 471859945544]
[363726229528, 471859945544]
[368640004344, 471859945544]
[368640008264, 471859945544]
[368640008312, 471859945544]
[368640016504, 471859945544]
[368640094328, 471859945544]
[368640098544, 471859945544]
[368640159752, 471859945544]
[368640229448, 471859945544]
[368640253960, 471859945544]
[368640417912, 471859945544]
[368640462968, 471859945544]
[368640520216, 471859945544]
[368640553080, 471859945544]
[368640557176, 471859945544]
[368640561400, 471859945544]
[368640577656, 471859945544]
[368640614648, 471859945544]
[368640618744, 471859945544]
[368640639224, 471859945544]
[368640676080, 471859945544]
[368640700656, 471859945544]
[368640782584, 471859945544]
[368640848120, 471859945544]
[368640860400, 471859945544]
[368640962800, 471859945544]
[368641110264, 471859945544]
[368641167600, 471859945544]
[368641188080, 471859945544]
[368641224944, 471859945544]
[368641241336, 471859945544]
[368641343560, 471859945544]
[368641417256, 471859945544]
[368641433640, 471859945544]
[368641560648, 471859945544]
[368641613864, 471859945544]
[368641876040, 471859945544]
[368641937448, 471859945544]
[368641949768, 471859945544]
[368642195496, 471859945544]
[368642240552, 471859945544]
[368642252840, 471859945544]
[373555228912, 471859945544]
[373555249400, 471859945544]
[373555273848, 471859945544]
[373555339512, 471859945544]
[373555376200, 471859945544]
[373555404872, 471859945544]
[373555405048, 471859945544]
[373555409024, 471859945544]
[373555409144, 471859945544]
[373555421304, 471859945544]
[373555458120, 471859945544]
[373555462272, 471859945544]
[373555478776, 471859945544]
[373555490936, 471859945544]
[373555515640, 471859945544]
[373555540088, 471859945544]
[373555552416, 471859945544]
[373555556512, 471859945544]
[373555556592, 471859945544]
[373555572976, 471859945544]
[373555679232, 471859945544]
[373555720352, 471859945544]
[373555753200, 471859945544]
[373555781872, 471859945544]
[373555826832, 471859945544]
[373555876080, 471859945544]
[373555916944, 471859945544]
[373555966192, 471859945544]
[373556101360, 471859945544]
[373556117624, 471859945544]
[373556138224, 471859945544]
[373556224240, 471859945544]
[373556265200, 471859945544]
[373556576328, 471859945544]
[373556605088, 471859945544]
[373556822088, 471859945544]
[373556879520, 471859945544]
[378470404344, 471859945544]
[378470416512, 471859945544]
[378470420552, 471859945544]
[378470428744, 471859945544]
[378470465608, 471859945544]
[378470477896, 471859945544]
[378470510664, 471859945544]
[378470531144, 471859945544]
[378470531320, 471859945544]
[378470543488, 471859945544]
[378470555792, 471859945544]
[378470605040, 471859945544]
[378470662144, 471859945544]
[378470670584, 471859945544]
[378470678672, 471859945544]
[378470707448, 471859945544]
[378470777072, 471859945544]
[378470797552, 471859945544]
[378470817792, 471859945544]
[378470858912, 471859945544]
[378470928624, 471859945544]
[378471071888, 471859945544]
[378471526472, 471859945544]
[378471583888, 471859945544]
[378471665824, 471859945544]
[378472165448, 471859945544]
[378472169544, 471859945544]
[378472230984, 471859945544]
[378472927304, 471859945544]
[383385698376, 471859945544]
[383385714816, 471859945544]
[383385731312, 471859945544]
[383385792752, 471859945544]
[383385858288, 471859945544]
[383385878776, 471859945544]
[383385886848, 471859945544]
[383385886968, 471859945544]
[383385895152, 471859945544]
[383385911416, 471859945544]
[383386059000, 471859945544]
[383386116224, 471859945544]
[383386116344, 471859945544]
[383386136704, 471859945544]
[383386161280, 471859945544]
[383386165376, 471859945544]
[383386247328, 471859945544]
[383386280184, 471859945544]
[383386431736, 471859945544]
[383386464376, 471859945544]
[383386476664, 471859945544]
[383386538056, 471859945544]
[383386603528, 471859945544]
[383386603592, 471859945544]
[383386636296, 471859945544]
[383387181064, 471859945544]
[383387209800, 471859945544]
[383387254856, 471859945544]
[383387271240, 471859945544]
[383387504648, 471859945544]
[383387541512, 471859945544]
[383387717640, 471859945544]
[383387721736, 471859945544]
[383387766944, 471859945544]
[383387844768, 471859945544]
[383388082336, 471859945544]
[383388213408, 471859945544]
[388300828800, 471859945544]
[388300845184, 471859945544]
[388300906624, 471859945544]
[388300980296, 471859945544]
[388301009056, 471859945544]
[388301017208, 471859945544]
[388301021424, 471859945544]
[388301037688, 471859945544]
[388301078648, 471859945544]
[388301099128, 471859945544]
[388301119496, 471859945544]
[388301123592, 471859945544]
[388301148168, 471859945544]
[388301193224, 471859945544]
[388301234416, 471859945544]
[388301242512, 471859945544]
[388301262976, 471859945544]
[388301279360, 471859945544]
[388301283456, 471859945544]
[388301422832, 471859945544]
[388301435120, 471859945544]
[388301475968, 471859945544]
[388301484192, 471859945544]
[388301529328, 471859945544]
[388301541448, 471859945544]
[388301623424, 471859945544]
[388301660288, 471859945544]
[388301742240, 471859945544]
[388301983872, 471859945544]
[388302004464, 471859945544]
[388302156016, 471859945544]
[388302188784, 471859945544]
[388302340168, 471859945544]
[388302471240, 471859945544]
[388302508104, 471859945544]
[393216012408, 471859945544]
[393216028792, 471859945544]
[393216041088, 471859945544]
[393216049392, 471859945544]
[393216053368, 471859945544]
[393216123128, 471859945544]
[393216143600, 471859945544]
[393216159984, 471859945544]
[393216176368, 471859945544]
[393216192640, 471859945544]
[393216225520, 471859945544]
[393216274560, 471859945544]
[393216311304, 471859945544]
[393216339976, 471859945544]
[393216368880, 471859945544]
[393216454784, 471859945544]
[393216508032, 471859945544]
[393216512120, 471859945544]
[393216536704, 471859945544]
[393216540800, 471859945544]
[393216565376, 471859945544]
[393216635000, 471859945544]
[393216692344, 471859945544]
[393216770168, 471859945544]
[393216802936, 471859945544]
[393216802976, 471859945544]
[393216864328, 471859945544]
[393216950392, 471859945544]
[393216970872, 471859945544]
[393217020024, 471859945544]
[393217056888, 471859945544]
[393217126520, 471859945544]
[393217134752, 471859945544]
[393217147000, 471859945544]
[393217171576, 471859945544]
[393217249440, 471859945544]
[393217274016, 471859945544]
[393217298592, 471859945544]
[393217478816, 471859945544]
[393217536160, 471859945544]
[393217548360, 471859945544]
[393217605704, 471859945544]
[393217622176, 471859945544]
[393217630368, 471859945544]
[393217687712, 471859945544]
[398131212408, 471859945544]
[398131216504, 471859945544]
[398131237104, 471859945544]
[398131282160, 471859945544]
[398131302520, 471859945544]
[398131310712, 471859945544]
[398131323000, 471859945544]
[398131327048, 471859945544]
[398131331144, 471859945544]
[398131376248, 471859945544]
[398131433632, 471859945544]
[398131441784, 471859945544]
[398131449984, 471859945544]
[398131454192, 471859945544]
[398131470496, 471859945544]
[398131474560, 471859945544]
[398131523712, 471859945544]
[398131523824, 471859945544]
[398131581056, 471859945544]
[398131613824, 471859945544]
[398131966024, 471859945544]
[398131974216, 471859945544]
[398132060232, 471859945544]
[398132097184, 471859945544]
[398132273296, 471859945544]
[398132383904, 471859945544]
[398132428944, 471859945544]
[398132617360, 471859945544]
[398132732048, 471859945544]
[398133133456, 471859945544]
[403046621424, 471859945544]
[403046662264, 471859945544]
[403046666480, 471859945544]
[403046723712, 471859945544]
[403046772808, 471859945544]
[403046879472, 471859945544]
[403046989984, 471859945544]
[403047022736, 471859945544]
[403047104672, 471859945544]
[403047182480, 471859945544]
[403047198960, 471859945544]
[403047211168, 471859945544]
[403047403760, 471859945544]
[403047530656, 471859945544]
[403047567600, 471859945544]
